date,weather_code,temperature_2m_mean,apparent_temperature_mean,daylight_duration,precipitation_sum,precipitation_hours,wind_speed_10m_max,shortwave_radiation_sum
2024-04-02 04:00:00+00:00,63.0,7.1058335,4.1592,45925.2,18.999998,16.0,20.730501,3.24
2024-04-03 04:00:00+00:00,63.0,5.5329165,0.06185764,46084.074,25.599998,19.0,39.76656,3.95
2024-04-04 04:00:00+00:00,63.0,5.4495835,0.6787805,46243.254,9.100001,9.0,38.816612,11.54
2024-04-05 04:00:00+00:00,3.0,5.201667,0.08674999,46402.637,0.0,0.0,28.503725,17.52
2024-04-06 04:00:00+00:00,51.0,6.6474996,1.5167217,46562.12,0.2,2.0,27.943512,13.9
2024-04-07 04:00:00+00:00,51.0,6.9162507,2.5184615,46721.61,0.1,1.0,24.1388,17.12
2024-04-08 04:00:00+00:00,53.0,8.6745825,5.9864655,46880.992,1.0,3.0,14.154915,21.24
2024-04-09 04:00:00+00:00,2.0,13.8975,11.978634,47040.18,0.0,0.0,18.228943,23.07
2024-04-10 04:00:00+00:00,53.0,11.951668,10.087049,47199.047,0.6,2.0,16.563911,14.76
2024-04-11 04:00:00+00:00,61.0,12.224583,10.008202,47357.496,6.5,12.0,29.354902,11.29
2024-04-12 04:00:00+00:00,63.0,15.332913,11.513896,47515.426,14.9,12.0,39.04797,14.35
2024-04-13 04:00:00+00:00,53.0,9.41625,3.8389711,47672.715,2.0,8.0,35.33506,5.99
2024-04-14 04:00:00+00:00,53.0,13.976668,9.890679,47829.25,0.90000004,2.0,23.770906,20.42
2024-04-15 04:00:00+00:00,1.0,17.955832,15.954743,47984.926,0.0,0.0,24.64094,21.59
2024-04-16 04:00:00+00:00,0.0,14.076668,11.089091,48139.61,0.0,0.0,18.472595,25.52
2024-04-17 04:00:00+00:00,53.0,10.447501,7.455378,48293.2,3.0000002,7.0,18.440998,13.53
2024-04-18 04:00:00+00:00,63.0,8.345415,4.6467357,48445.56,6.199999,13.0,24.967497,7.67
2024-04-19 04:00:00+00:00,3.0,8.337085,5.495767,48596.57,0.0,0.0,20.3774,20.23
2024-04-20 04:00:00+00:00,53.0,12.666249,9.735852,48746.105,2.3,6.0,28.802248,19.52
2024-04-21 04:00:00+00:00,3.0,7.41625,2.9835453,48894.03,0.0,0.0,23.042812,15.82
2024-04-22 04:00:00+00:00,1.0,8.46,4.905549,49040.58,0.0,0.0,16.992609,26.29
2024-04-23 04:00:00+00:00,3.0,9.039168,5.195493,49186.78,0.0,0.0,27.811018,26.48
2024-04-24 04:00:00+00:00,61.0,13.251666,10.017653,49332.62,1.6,1.0,31.981293,21.48
2024-04-25 04:00:00+00:00,1.0,7.445417,3.3898675,49477.99,0.0,0.0,22.007162,24.24
2024-04-26 04:00:00+00:00,2.0,7.7954164,4.8034883,49622.777,0.0,0.0,19.191748,24.34
2024-04-27 04:00:00+00:00,51.0,8.8308325,5.243411,49766.863,0.3,1.0,27.103,21.53
2024-04-28 04:00:00+00:00,51.0,15.085,14.44917,49910.137,0.6,2.0,16.311613,24.5
2024-04-29 04:00:00+00:00,61.0,19.605833,20.6532,50052.477,3.4,4.0,15.484185,23.17
2024-04-30 04:00:00+00:00,55.0,15.230831,14.328193,50193.758,2.2,2.0,14.578888,19.01
2024-05-01 04:00:00+00:00,53.0,15.180833,14.46407,50333.867,1.5000001,4.0,19.829433,21.93
2024-05-02 04:00:00+00:00,3.0,18.128748,17.196583,50472.664,0.0,0.0,22.66857,23.0
2024-05-03 04:00:00+00:00,3.0,13.357917,11.022576,50610.03,0.0,0.0,19.228851,21.27
2024-05-04 04:00:00+00:00,3.0,11.318334,9.025203,50745.824,0.0,0.0,21.203358,16.15
2024-05-05 04:00:00+00:00,61.0,,,50879.92,,12.0,23.675303,
